Place Id,Name,Address,Contact,URL,Lat,Lng,Service/Business,District
ChIJhxlIcAf-mzkRAsDHzgk5yVs,FIT INDIA HEALTH & BODY CARE CENTRE,"2nd Floor, Napier Plaza, Near Doodh Mandi, Hardoi Road, Napier Plaza Colony, Chowk, Lucknow, Uttar Pradesh 226003, India",084000 00648,https://maps.google.com/?cid=6613880242056970242,26.8716148,80.89784399999999,physical fitness centres,Lucknow
ChIJOS2DMZr_mzkRT5-KEzGd1kM,Xtreme Fitness studio(GYM)-Best Studio gym in lucknow,"Puran Nagar, road, Alambagh, Kanpur, Lucknow, Uttar Pradesh 226005, India",098890 91166,https://maps.google.com/?cid=4888267279664062287,26.8073868,80.8987806,physical fitness centres,Lucknow
ChIJQ2cgorr9mzkRKqxacWZdiCQ,Fitness Habit,"Sundaram Plaza, 41/10, Seth Ramjas Rd, Vivekananda Colony, Narahi Bazar, Narhi, Hazratganj, Lucknow, Uttar Pradesh 226001, India",070078 92752,https://maps.google.com/?cid=2632456676767869994,26.8468707,80.948165,physical fitness centres,Lucknow
ChIJy3feo0n9mzkRohQION2l38w,MultiFit Lucknow,"2nd Floor MultiFit , B-332 Mahanagar, Gole Market, Lucknow, Uttar Pradesh 226006, India",090445 95859,https://maps.google.com/?cid=14762700473090184354,26.8749942,80.9593005,physical fitness centres,Lucknow
ChIJuZPLbPDimzkR_T-k51SAu2A,Fusion Fitness Gym Gomti Nagar Lucknow,"Viraj Khand Rd, Viraj Khand-4, Viraj Khand, Gomti Nagar, Lucknow, Uttar Pradesh 226010, India",078518 41100,https://maps.google.com/?cid=6970305950437883901,26.8531363,81.02162229999999,physical fitness centres,Lucknow
ChIJ1RkoYdpXmTkRnf2c473mNBo,BODY FIT SQUARE GYM,"Siddhi plaza, Kursi Rd, Shekhupura, Vikas Nagar, Lucknow, Uttar Pradesh 226022, India",091403 23862,https://maps.google.com/?cid=1888387847017004445,26.8934172,80.9551881,physical fitness centres,Lucknow
ChIJi29UUvflmzkRZaMSMpl-luw,JR Fitness 24x7,"4th floor, Millenium Place, next to Lulu Mall, Golf City, Sector B Ansal API, Lucknow, Muzaffar Nagar Ghusval, Uttar Pradesh 226002, India",063887 63123,https://maps.google.com/?cid=17047952635892769637,26.7820042,80.99004269999999,physical fitness centres,Lucknow
ChIJHZbOxa3imzkRsDzCFwyCG-I,ULTIMATE FITNESS GYM,"C-328, Block C Sant Birbal Das Chauraha, Aravali Marg, Block C, Indira Nagar, Lucknow, Uttar Pradesh 226016, India",098387 17866,https://maps.google.com/?cid=16292759065392725168,26.8760624,80.991616,physical fitness centres,Lucknow
ChIJbw1b3QbjmzkRGEpPyp_kDe4,K FITNESS,"2/18, near CHANDAN HOSPITAL, Vijayant Khand, Gomti Nagar, Lucknow, Uttar Pradesh 226010, India",084006 74754,https://maps.google.com/?cid=17153617930669214232,26.8714216,81.0227706,physical fitness centres,Lucknow
ChIJATJU1qzjmzkRzWqJv9VdBjw,Savage Fitness Lucknow,"3rd floor, TF-1,2, Riverview Arcade, Sector 4, Gomti Nagar, Lucknow, Uttar Pradesh 226010, India",086027 05500,https://maps.google.com/?cid=4325247664758811341,26.8268508,81.0084838,physical fitness centres,Lucknow
ChIJnT8xoj79mzkR_nVwxrkWUkY,Aesthetic Fitness Center,"1/102, near Bank Of India, Vardan Khand, Sector 1, Gomti Nagar, Lucknow, Uttar Pradesh 226010, India",078004 00020,https://maps.google.com/?cid=5067137517899249150,26.8376474,81.0028324,physical fitness centres,Lucknow
ChIJz8lv8TNWmTkRVge3MWZK_-E,Body Fit Gym,"24, Sitapur Rd, Sector-A, Sector K, Aliganj, Lucknow, Uttar Pradesh 226024, India",,https://maps.google.com/?cid=16284816580376201046,26.8997593,80.9388438,physical fitness centres,Lucknow
ChIJn1P4tGVXmTkRZxk6vPjoobY,Passion core fitness,"Shop No 3, Pradhan Market, Ghaila Rd, near Fazullaganj, Keshav Nagar 2, Preeti Nagar, Lucknow, Uttar Pradesh 226020, India",087078 35112,https://maps.google.com/?cid=13160055741160757607,26.9005367,80.9161554,physical fitness centres,Lucknow
ChIJf95YLsf9mzkR-iMGnC-r_7Y,Eden Spa Lucknow-Massage Center in Lucknow,"19A, 1st Floor, Hala Complex, Sapru Marg, opp. Jawahar Bhawan, Civil Lines, Lucknow, Uttar Pradesh 226001, India",091296 12978,https://maps.google.com/?cid=13186446454933562362,26.8520372,80.9499221,massage centre,Lucknow
ChIJCSKKAcn9mzkRolumXc_tknY,Skyn Massage Center,"SN46, Vidhan Sabha Marg, Burlington Chauraha, Udaiganj, Charbagh, Lucknow, Uttar Pradesh 226004, India",072348 84999,https://maps.google.com/?cid=8544152917960448930,26.8401941,80.9366831,massage centre,Lucknow
ChIJ3RcMk5jjmzkRmrtLljnR2wg,"Spa Life - Best Spa in Gomti Nagar, Massage Centre in Lucknow","SN12, Vibhuti Khand Rd, opposite Madhurima Sweets, Vibhuti Khand, Gomti Nagar, Lucknow, Uttar Pradesh 226016, India",073809 61174,https://maps.google.com/?cid=638333817467943834,26.8654377,80.99642109999999,massage centre,Lucknow
ChIJ-8F8Zq9XmTkRVfT-elbjPKw,Lucknow Beauty and Body Spa,"Sector 6 Rd, near mama chauraha, Sector M, Aliganj, Lucknow, Uttar Pradesh 226024, India",097951 82840,https://maps.google.com/?cid=12411044633696466005,26.894671,80.9549753,massage centre,Lucknow
ChIJGQAAAGX9mzkRhIC6gMpU-24,ORANZ SPA,"B-67, Sector C, Mahanagar Channi Lal Chauaraha, above Overseas Bank, Lucknow, Uttar Pradesh 226006, India",073090 60155,https://maps.google.com/?cid=7997078792046280836,26.8766094,80.95327929999999,massage centre,Lucknow
ChIJlysAY4b9mzkRI0TFRVXN0Lw,Head 2 Toe Spa,"Ground Floor, C-109, Chhaya Arcade, 8 No Chauraha, Nirala Nagar, Lucknow, Uttar Pradesh 226020, India",074086 29000,https://maps.google.com/?cid=13605600240412738595,26.877416,80.9344766,massage centre,Lucknow
ChIJ2VQ_zStWmTkRAtq68Wc7wKs,Spa Desante Massage Center in Aliganj,"VWPQ+37R, Aliganj Main Rd, Sector G, Officers Colony, Nirala Nagar, Lucknow, Uttar Pradesh 226024, India",,https://maps.google.com/?cid=12375957093637347842,26.8852652,80.93806169999999,massage centre,Lucknow
ChIJz_c8WCP9mzkRWxOJaeXmxDw,Body Massage,"RWXH+FF5, Aminabad Rd, Khayali Ganj, Aminabad, Lucknow, Uttar Pradesh 226018, India",094516 74421,https://maps.google.com/?cid=4378878610703455067,26.8486402,80.9287475,massage centre,Lucknow
ChIJxRgtrJdXmTkRHFwYzRK4B4g,Delite Spa & Saloon,"First Floor, Jp Singh Complex, near Keshav Nagar, police chowki, Lucknow, Uttar Pradesh 226020, India",063899 44162,https://maps.google.com/?cid=9802005504885021724,26.9024199,80.932895,massage centre,Lucknow
ChIJ583NMSLjmzkRFBP0HLeGV9E,Golden Glow Massage and Spa - Massage Center Gomti Nagar,"SCO65A First Floor, Vivek Khand 2, Gomti Nagar, Lucknow, Uttar Pradesh 226010, India",086016 71349,https://maps.google.com/?cid=15084673597923660564,26.854908,80.99498439999999,massage centre,Lucknow
ChIJ7bXdJwjjmzkR0TnSk5GCaLM,Swan spa-Spa in Lucknow/ spa in Gomti nagar/aromatherapy/ Spa || Thai Spa in Lucknow || Deep Tissue Therapy in Lucknow ||,"CP 105, Viraj Khand-4, Viraj Khand, Gomti Nagar, Lucknow, Uttar Pradesh 226010, India",081739 05557,https://maps.google.com/?cid=12927726292128905681,26.8530515,81.02494469999999,massage centre,Lucknow
ChIJBcStSGf9mzkR_Yj0KTC57Y0,Shine Body Massage,"Meerabai Marg, SN345 Near 3D Khushnuma Complex, Dainik Jagran Chauraha, Hazratganj, Lucknow, Uttar Pradesh 226001, India",095804 70660,https://maps.google.com/?cid=10227033945341724925,26.8525734,80.9526099,massage centre,Lucknow
ChIJBZPuWnv9mzkR3urllvgLJFE,BM Body Massage Lucknow,"B-67, B-67, Mandir Marg, Mahanagar, Lucknow, Uttar Pradesh 226006, India",,https://maps.google.com/?cid=5846811378545191646,26.87676,80.9531563,massage centre,Lucknow
ChIJy6F0BWL9mzkRe8XsHhLBaPY,Vedanta Unisex Thai Spa,"2nd Floor, Pragti Hotel & Restaurant, Near Bharat Petrol Pump, KKC, Station Rd, Charbagh, Lucknow, Uttar Pradesh 226005, India",097928 57752,https://maps.google.com/?cid=17755653814480586107,26.8329639,80.9308918,massage centre,Lucknow
ChIJY1bB_7fimzkRF5EIOcOpTuA,UNIVERSE THE SPA,"C-92, near Ola Office, Vibhuti Khand, Gomti Nagar, Lucknow, Uttar Pradesh 226010, India",091613 47023,https://maps.google.com/?cid=16163042768619868439,26.8627226,80.9981949,massage centre,Lucknow
ChIJFfCmk8b9mzkRenhT1_9mr58,Sea Salt Spa,"A1531, Lekh Raj Marg, Liberty Colony Park, Sarvodaya Nagar, Indira Nagar, Lucknow, Uttar Pradesh 226016, India",083039 26261,https://maps.google.com/?cid=11506528821970172026,26.8775041,80.976079,massage centre,Lucknow
ChIJkSW6HQj9mzkRTDNPu5NrtNI,Escenza Spa - Radisson Lucknow City Center,"24, Cantonment Rd, Kaiserbagh Officer's Colony, Qaisar Bagh, Lucknow, Uttar Pradesh 226001, India",079850 50996,https://maps.google.com/?cid=15182878526019679052,26.8456952,80.93533699999999,massage centre,Lucknow
ChIJK_uKzwP9mzkRacZRd0DopkI,Goa Beauty & Body Massage,"H N-60, 48-1, Cantonment Rd, Hussain gunj, Lucknow, Uttar Pradesh 226001, India",081750 36732,https://maps.google.com/?cid=4802781416214611561,26.8391465,80.9360233,massage centre,Lucknow
ChIJo_kGy65XmTkRaYi-I9SOuR4,Sukoon Massage Parlour - Best Massage Services in Lucknow,"H.No- 71, Shekhupuri Colony, Aliganj, Lucknow, Uttar Pradesh 226024, India",098381 25226,https://maps.google.com/?cid=2213957733613209705,26.864897,80.9186445,massage centre,Lucknow
ChIJ3wTrwlxXmTkRzmeZi7KhxCc,Body Spa Aliganj,"SN121 First Flore, Nagar Nigam Building, Kapoorthla, Aliganj, Sector A, Chouraha, Lucknow, Uttar Pradesh 226020, India",063896 41294,https://maps.google.com/?cid=2865593051132815310,26.8834292,80.9447015,massage centre,Lucknow
ChIJNX_1o9L9mzkR-c98Z8piuk4,The Body Spa,"first floor above Bombay Electronics Shop Near Union Bank And Heritage Blue Inn Hotel Burlington Crossing, Vidhan Sabha Marg, Hajratganj, Lucknow, Uttar Pradesh 226001, India",073111 64254,https://maps.google.com/?cid=5672955302085709817,26.8402545,80.9368887,massage centre,Lucknow
ChIJC_7wWsDjmzkRRZZl0if6eGc,"Grace Thai Spa - Best Spa, Thai Massage, Full Body Massage in Lucknow Gomti Nagar Extension","1/100, Sector 1, Gomti Nagar, Lucknow, Uttar Pradesh 226010, India",088815 52221,https://maps.google.com/?cid=7455984232052397637,26.838093,81.0032142,massage centre,Lucknow
ChIJYQWrwXzjmzkRNLP4gBu67Gs,Thai Square Spa and Salon,"A- 1/45, Vikas Khand Rd, opposite Sahara Plaza, Vikas Khand 1, Patrakar Puram, Vikas Khand, Gomti Nagar, Lucknow, Uttar Pradesh 226010, India",088508 27415,https://maps.google.com/?cid=7776795283852669748,26.8518813,80.9988996,massage centre,Lucknow
ChIJb4LSj63jmzkRd82H5gZbq4g,Kai world spa Lucknow,"Ground Floor, R Square Building, opposite SRS City Mall, Vipul Khand, Gomti Nagar, Lucknow, Uttar Pradesh 226010, India",093361 94260,https://maps.google.com/?cid=9848065095371312503,26.8456252,80.988171,massage centre,Lucknow
ChIJd6jNiHX9mzkRr26wzpF38Y0,Body Spa Hazratganj,"3rd Floor, Sree Rama Towers, SN306, Ashok Marg, Hazratganj, Lucknow, Uttar Pradesh 226001, India",070689 16091,https://maps.google.com/?cid=10228087696856739503,26.8501909,80.9483795,massage centre,Lucknow
ChIJN0eZqsDimzkRcVrvreQCcYc,Body Spa,"SEO39, near TCE Center, Vinay Khand 4, Gomti Nagar, Lucknow, Uttar Pradesh 226010, India",095195 88389,https://maps.google.com/?cid=9759585048682519153,26.858242,81.0072301,massage centre,Lucknow
ChIJw5wfDC79mzkRRBnkoM1-w-Q,Saboey Spa,"26/103, Gokhale vihar marg, Jopling Rd, near Hotel galaxy Grand, Lucknow, Uttar Pradesh 226001, India",084007 00424,https://maps.google.com/?cid=16484158482738846020,26.8581451,80.9615329,massage centre,Lucknow
ChIJmayf9E_jmzkRzPtn_YTH_Fs,Ocean feel good wellness centre,"Indira Nagar Rd, near Munsipulia, Munshi Pulia, Block D, Indira Nagar, Lucknow, Uttar Pradesh 226016, India",095114 99543,https://maps.google.com/?cid=6628392125583588300,26.8850488,80.9939943,massage centre,Lucknow
ChIJj2F7Em7jmzkRwcF35_GbYh8,Body and Sole Body Massage and Foot Spa,"SCO56D, Munshi Pulia, Block D, Indira Nagar, Lucknow, Uttar Pradesh 226016, India",075188 92156,https://maps.google.com/?cid=2261541426166219201,26.8857846,80.9921866,massage centre,Lucknow
ChIJkw9Jn_1ZmTkRrjlf28-DIpw,The Body Spa,"above Canera Bank, opp. HAL, Sector 18, Indira Nagar, Lucknow, Uttar Pradesh 226016, India",073111 64258,https://maps.google.com/?cid=11250699747886840238,26.8728688,80.9890406,massage centre,Lucknow
ChIJuw1VUgv9mzkR2PLxr0hBgtM,Seven Sand's Spa,"2nd floor, A, 1020, Shalimar Chauraha, above Butter story bakery, Indira Nagar, Lucknow, Uttar Pradesh 226016, India",063890 33330,https://maps.google.com/?cid=15240815869420499672,26.8769699,80.97848139999999,massage centre,Lucknow
ChIJt9nr6oLjmzkR72wxMOUWUX4,"Secourra Spa Best Spa in Patrakar Puram, Massage Center Patrakar Puram","SN 76N, Partakarpuram, near Lakshmi Vardhan Complex, Patrakar Puram, Gomti Nagar, Lucknow, Uttar Pradesh 226010, India",095801 65220,https://maps.google.com/?cid=9102081495504350447,26.8531764,81.00038040000001,massage centre,Lucknow
ChIJr1Xowc_jmzkRhISA3sFX8To,ORA Thai Spa,"CP 166, Near Singapore Mall, Viraj Khand, Gomti Nagar, Lucknow, Uttar Pradesh 226010, India",098386 86121,https://maps.google.com/?cid=4247272413760357508,26.8553874,81.022792,massage centre,Lucknow
ChIJ65JhRxnjmzkRSXWQvh-Hy-s,O2 Spa,"3rd Floor, Eldeco Elegance Roller Rink, near Cinepolis Mall, Vibhuti Khand, Gomti Nagar, Lucknow, Uttar Pradesh 226010, India",079850 29909,https://maps.google.com/?cid=16990822589596202313,26.8625086,81.0085447,massage centre,Lucknow
ChIJGy0VnQj9mzkR9ilAbf7_xF4,Sultan King Spa,"Cantonment Rd, near Hotel Lila Burlington Crossing, Odeon Colony, Lalbagh, Lucknow, Uttar Pradesh 226001, India",070526 65152,https://maps.google.com/?cid=6828864403220212214,26.8431064,80.9369419,massage centre,Lucknow
ChIJD47_0EL9mzkRd-iSgk-XGdc,Blossom Spa Centre,"3/171, near dayal Paradise chauraha, Vishal Khand - 3, Gomti Nagar, Lucknow, Uttar Pradesh 226010, India",095801 38110,https://maps.google.com/?cid=15499585960321149047,26.8444788,80.9923977,massage centre,Lucknow
ChIJ1y2fE0H9mzkR2TysmJoUyuA,THE RIVE SPA - Best Spa Center | Thai Body Massage Center | Top Full Body Massage Spa Center in Lucknow,"JAWED HABIB, PLOT NO 1659, near ASHIANA CHAURAHA, Sector I, Lucknow, Uttar Pradesh 226002, India",077540 29999,https://maps.google.com/?cid=16197781664010353881,26.7957238,80.9108924,massage centre,Lucknow
ChIJXYhDf5zjmzkR0eoAChWC1o4,Amantra Spa Massage Center Indira Nagar,"SCO 29 Ishwar Puri, Sector 12, Indira Nagar, Lucknow, Uttar Pradesh 226016, India",087566 35194,https://maps.google.com/?cid=10292557025275603665,26.8781955,80.9991223,massage centre,Lucknow
ChIJGzawiuTjmzkRQT3rd6IP464,Sutra Spa & Salon || Best spa center in Gomti Nagar || Best massage center in Gomti Nagar,"2/429 Vivek Khand Gomti Nagar, Opp. Neelkanth Sweets, above Dr A.K Chawala, Lucknow, Uttar Pradesh 226010, India",090449 51226,https://maps.google.com/?cid=12601933372783803713,26.8579731,80.9984099,massage centre,Lucknow
ChIJde0Kw7XjmzkRxGfvtDjyxCA,Melody Spa and Salon,"5/486, Sector 5, Sector 6, Gomti Nagar, Lucknow, Uttar Pradesh 226010, India",,https://maps.google.com/?cid=2361278430016661444,26.8388155,81.01278219999999,massage centre,Lucknow
ChIJRfq5NKVXmTkRzqOrwck6HX4,Sparsh Spa and Saloon,"mahalaxmi sweets, Purania, Sector K, Aliganj, Lucknow, Uttar Pradesh 226024, India",,https://maps.google.com/?cid=9087484261315617742,26.8966098,80.94049079999999,massage centre,Lucknow
ChIJCY73WLHjmzkRCQeC7MuLiS0,Blossom saloon and spa,"Shop no, 2/12C, near Karim resturant, Vijay Khand, Ujariyaon, Vijay Khand 2, Gomti Nagar, Lucknow, Uttar Pradesh 226010, India",073183 73339,https://maps.google.com/?cid=3281307511478683401,26.859622,80.99279899999999,massage centre,Lucknow
ChIJmXcDaaH9mzkRTmzgmQ1cwuM,Love Beauty Saloon & Spa,"Burlington Chauraha, 33, Cantonment Rd, near Bank Of Baroda, Odeon Colony, Lalbagh, Lucknow, Uttar Pradesh 226001, India",097951 43703,https://maps.google.com/?cid=16411781205577460814,26.8431636,80.9364612,massage centre,Lucknow
ChIJ95T-0Qn9mzkR0Ek07eBvd7U,Aura Day Spa,"9A, Shahnajaf Rd, Hazratganj, Lucknow, Uttar Pradesh 226001, India",073096 88888,https://maps.google.com/?cid=13076043054936508880,26.8508814,80.9438078,massage centre,Lucknow
ChIJtVeUGOj9mzkRZTT5OWpjyeE,Body Massage Door Step,"1st Floor, S. NO, 16/11, Naval Kishore Rd, Hazratganj, Lucknow, Uttar Pradesh 226001, India",,https://maps.google.com/?cid=16269644436742943845,26.8498081,80.94358509999999,massage centre,Lucknow
ChIJMbsRREnjmzkRrZQoKCeS4zI,Body Spa Vibhuti Khand - Spa in Gomti Nagar,"Plot no 124A khasra no.22A chinhat, befor matiyari Flyover, Faizabad Rd, Chinhat, Lucknow, Uttar Pradesh 226028, India",096950 61174,https://maps.google.com/?cid=3666935218484843693,26.8514867,81.00557049999999,massage centre,Lucknow
ChIJozf4L8TimzkRkMyHbQvmqTY,Oranz Spa,"3/116, Patrakarpuram Crossing Rd, Vidhayak Puram, Patrakar Puram, Vinay Khand 3, Gomti Nagar, Lucknow, Uttar Pradesh 226010, India",0522 404 7595,https://maps.google.com/?cid=3938932285868854416,26.8560054,81.001249,massage centre,Lucknow
ChIJReeoEtf9mzkRw9wd6ZTrepU,Golden door spa,"C-23, K Rd, Sector-C, Shadab Colony, Mahanagar, Lucknow, Uttar Pradesh 226006, India",063948 30131,https://maps.google.com/?cid=10771180483608698051,26.88045,80.9515455,massage centre,Lucknow
ChIJCyE26V39mzkRsHzXxQGvd6E,Bronce Spa & Massage Centre Alambagh,"Unit Number 43, VIP Rd, near KK Palace, Jafar Khera, Krishna Nagar, Alambagh, Lucknow, Uttar Pradesh 226005, India",081738 72808,https://maps.google.com/?cid=11634960584484027568,26.8021013,80.8950127,massage centre,Lucknow
ChIJ76NhbUrjmzkRvOzZVNVVT0Y,Massage spa centre,"Viraj Khand-4, Viraj Khand, Gomti Nagar, Lucknow, Uttar Pradesh 226019, India",,https://maps.google.com/?cid=5066362480555060412,26.8514383,81.027157,massage centre,Lucknow
ChIJ5TiTXxXjmzkRZ0qViQ-IqC4,New City Body Care Spa,"mithaiwala chauraha, 1/12, near Railway Bridge, Vivek Khand 1, Gomti Nagar, Lucknow, Uttar Pradesh 226010, India",097931 00529,https://maps.google.com/?cid=3362086722146224743,26.8618688,80.99421009999999,massage centre,Lucknow
ChIJOzvz_W_9mzkRQ6q56ayvdwU,Body Spa Mahanagar,"near Ritz Restaurant, opp. Parking, Gole Market, Mahanagar, Lucknow, Uttar Pradesh 226006, India",,https://maps.google.com/?cid=393976649608702531,26.8745093,80.9588935,massage centre,Lucknow
ChIJaaacFzFXmTkRlsbaOQliTbk,Aroma Spa Center,"Sector-A, Sector L, Aliganj, Lucknow, Uttar Pradesh 226024, India",,https://maps.google.com/?cid=13352436261988255382,26.8983705,80.94910689999999,massage centre,Lucknow
ChIJj8F7brVXmTkRLa0inAptNAc,Magical Touch Spa & Salon,"Sec-A 1/80 Aliganj Near Ram - ram Bank Chauraha, behind LG Showroom, Lucknow, Uttar Pradesh 226020, India",097921 09809,https://maps.google.com/?cid=519159749391068461,26.9070722,80.94485069999999,massage centre,Lucknow
ChIJ_8YsCCX_mzkRr222n8-RBng,Touchdown Body Spa & Salon,"3rd floor, Ss palace, near Annapurna complex, Sector H, LDA Colony, Lucknow, Uttar Pradesh 226012, India",088810 66158,https://maps.google.com/?cid=8648760455335407023,26.7955319,80.9092503,massage centre,Lucknow
ChIJg5TaWZZXmTkRMIIX1qiYM0Q,Moksha Family spa and Salon,"near bharat petrol pumb, Tedhi Pulia, Sector D, Jankipuram, Lucknow, Uttar Pradesh 226021, India",093353 34733,https://maps.google.com/?cid=4914439469305135664,26.9166813,80.9544361,massage centre,Lucknow
ChIJg3yj-7z9mzkRjVSTY0nsZ34,Neha Queen Spa,"Burlington Mall, Cantonment Rd, opp. Life Care Hospital, Lalbagh, Lucknow, Uttar Pradesh 226001, India",088810 35703,https://maps.google.com/?cid=9108508571327485069,26.8419912,80.93691220000001,massage centre,Lucknow
ChIJp4hm9WD_mzkRtCtg6AHsOJA,Lotus Massage & Spa,"Radha Gram, Barf Khana, Thakurganj, Daulatganj, Lucknow, Uttar Pradesh 226003, India",091691 19296,https://maps.google.com/?cid=10392315633095158708,26.8762367,80.89035229999999,massage centre,Lucknow
ChIJh5DIU7L9mzkRlbgbmgfdNyI,Aroma Beauty Care Unisex Salon & Spa,"2, First Floor, Waris Plaza, opp. Raj Hotal, near Hussainganj Chauraha, Nazarbagh, Ghasyari Mandi, Aminabad, Lucknow, Uttar Pradesh 226001, India",063906 25635,https://maps.google.com/?cid=2465682345728653461,26.8401463,80.9359587,massage centre,Lucknow
ChIJAwSf-F5XmTkR-pycdPs3OHU,A2 Spa,"Tata Motors, 29 A Kalyanpur West Ring Road Vikas Nagar Near Near Tedhipulia Opp Mini Stadium, Lucknow, Uttar Pradesh 226022, India",093110 80583,https://maps.google.com/?cid=8446562654266105082,26.9170385,80.95432699999999,massage centre,Lucknow
ChIJ7d1ozR79mzkRAcEgH5-b51Y,Aomorfia Unisex Salon,"A 723 Lekhraj Convention Centre road, Indira Nagar, Lucknow, Uttar Pradesh 226016, India",083038 96941,https://maps.google.com/?cid=6262144914606309633,26.874763,80.9740144,pedicure centre,Lucknow
ChIJ7YNL9_P9mzkRttFF0FkWRWE,Paint Nail Studio lucknow,"Shop no.3, near Multi level Parking, New Market, Hazratganj, Lucknow, Uttar Pradesh 226001, India",098916 11654,https://maps.google.com/?cid=7009032970074182070,26.8480484,80.9448958,pedicure centre,Lucknow
ChIJQVYjEZ_9mzkRVxZqUVFR0_8,Buff Bar Nail Art Studio & Academy Mahanagar,"C 741, L Rd, near Nawazish, Sector-C, Mahanagar, Lucknow, Uttar Pradesh 226006, India",063071 53538,https://maps.google.com/?cid=18434167109457679959,26.8797974,80.9534099,pedicure centre,Lucknow
ChIJg4HZ1YtXmTkRUKkLJGgs3dA,Marie Claire Paris Salon Kapoorthala,"HIG 20, Kapoorthala Road, next to Titan Store, Sector E, Aliganj, Lucknow, Uttar Pradesh 226024, India",091409 78812,https://maps.google.com/?cid=15050234355535030608,26.8861667,80.94187339999999,pedicure centre,Lucknow
ChIJmayf9E_jmzkRzPtn_YTH_Fs,Ocean feel good wellness centre,"Indira Nagar Rd, near Munsipulia, Munshi Pulia, Block D, Indira Nagar, Lucknow, Uttar Pradesh 226016, India",095114 99543,https://maps.google.com/?cid=6628392125583588300,26.8850488,80.9939943,pedicure centre,Lucknow
ChIJG2xU2onjmzkRitXOeSsfiEQ,Get Gorgeous salon by neha singh,"Sonka Galaxy Tower, Shop No - 6 Chinhat Tiraha, Vijayant Khand, Gomti Nagar, Lucknow, Uttar Pradesh 226010, India",084002 80007,https://maps.google.com/?cid=4938231262999401866,26.874055,81.0262509,pedicure centre,Lucknow
ChIJz8629jtZmTkR1phJVi8C41I,Ankita's Glitz N Glam Nail Art Studio & Academy- Hair & Beauty studio services,"18/416, near Asmita Park, Sector 18, Indira Nagar, Lucknow, Uttar Pradesh 226016, India",094547 84757,https://maps.google.com/?cid=5972619933157791958,26.884849,80.98611819999999,pedicure centre,Lucknow
ChIJHV6NZUP9mzkRWHVLmbG1gUM,Simran Sahni's GlamorZone,"1st floor, Main, Faizabad Rd, opp. Lekhraj Khazana, Complex, Indira Nagar, Lucknow, Uttar Pradesh 226015, India",098073 62436,https://maps.google.com/?cid=4864368846922544472,26.8712928,80.9756616,pedicure centre,Lucknow
ChIJfbNu4XvjmzkRWu-IRSXLwNc,Essence,"3/186, Vivek Khand 3, Gomti Nagar, Lucknow, Uttar Pradesh 226010, India",072339 96929,https://maps.google.com/?cid=15546649274623782746,26.8571743,80.9980495,pedicure centre,Lucknow
ChIJF7laod_jmzkRfzEjvNnur-o,Lakme Salon for Him & Her,"C-987, Church Rd, Block C, Indira Nagar, Lucknow, Uttar Pradesh 226016, India",,https://maps.google.com/?cid=16910997744731238783,26.876134,80.9897242,pedicure centre,Lucknow
ChIJX_dz0Vr9mzkRmDxuan0x_M0,Belle Curls,"108, Can't Road, Near Odeon Cinema Hotel Lila Basement, Lucknow, Uttar Pradesh 226001, India",,https://maps.google.com/?cid=14842792886632594584,26.8535232,80.9495889,pedicure centre,Lucknow
ChIJF4YB9QP9mzkRex3dqETmAag,Meraki Unisex Salon & Massage Spa Butler Colony Hazratganj Lucknow,"B, 115, New Berry Rd, near Butler Colony, Dalibagh Colony, Hazratganj, Lucknow, Uttar Pradesh 226001, India",090264 11707,https://maps.google.com/?cid=12106210455913831803,26.8519894,80.9573363,pedicure centre,Lucknow
ChIJTwXldxX_mzkRD461ETyrDeM,OXYGEN Beauty Salon & Academy,"D-block, chauraha, rajajipuram, near vraddhasharam, Block D, Rajajipuram, Lucknow, Uttar Pradesh 226017, India",097946 34840,https://maps.google.com/?cid=16360921295790378511,26.8377479,80.8787937,pedicure centre,Lucknow
ChIJ9SHeyxjjmzkRZ6qe4hoy5OM,Face Logics,"Harihar Nagar, Kamta, Lucknow, Uttar Pradesh 226028, India",095547 43458,https://maps.google.com/?cid=16421305232352258663,26.884545,81.01395699999999,pedicure centre,Lucknow
ChIJwS4kyPZKmTkRW9EW2MCFja8,Life Bloom Salon - Beauty Salon,"Shop No. 11, Mohan Market, Op. Maan Filling Station Bharat Petroleum Near Purania Tiraha, Sitapur Rd, Lucknow, Uttar Pradesh 226024, India",073948 08489,https://maps.google.com/?cid=12649913991659180379,26.8949481,80.93683899999999,pedicure centre,Lucknow
ChIJz_4iL-FXmTkRGYqfLyYAT3Y,Apple Beauty Salon,"Picnic Spot Rd, near Royal Trade Center, Shadab Colony, Khurram Nagar, Lucknow, Uttar Pradesh 226006, India",098075 25000,https://maps.google.com/?cid=8525032783643380249,26.8870858,80.9649707,pedicure centre,Lucknow
ChIJNVNIxT_9mzkRCl-imR4q2f8,Nailashes,"Shop no 5, New market, opp. calcutta regalia, near multi level parking entry, Hazratganj, Lucknow, Uttar Pradesh 226001, India",088811 22218,https://maps.google.com/?cid=18435812860532776714,26.8481745,80.944954,pedicure centre,Lucknow
ChIJJdH8lOrimzkROCbQAkO3fd8,The Nail Studio,"3rd floor, One Awadh Center, Cinepolis Mall, Vibhuti Khand, Gomti Nagar, Lucknow, Uttar Pradesh 226010, India",070808 98020,https://maps.google.com/?cid=16104229340984649272,26.8618584,81.0104558,pedicure centre,Lucknow
